Timestamp,CAN_ID_Hex,CAN_ID_Dec,ECU,DLC,Data_Hex,Data_Bytes,Bus_Load_%
21:06:05.668,0x200,512,ABS,8,01 00 00 01 00 00 00 00,"[1, 0, 0, 1, 0, 0, 0, 0]",0.0
21:06:05.722,0x200,512,ABS,8,00 00 01 00 00 00 00 00,"[0, 0, 1, 0, 0, 0, 0, 0]",0.0
21:06:05.749,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:05.774,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:05.803,0x200,512,ABS,8,00 00 01 01 00 00 00 00,"[0, 0, 1, 1, 0, 0, 0, 0]",0.0
21:06:05.825,0x300,768,AIRBAG,8,04 00 00 00 00 00 00 00,"[4, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:05.843,0x200,512,ABS,8,00 01 01 00 00 00 00 00,"[0, 1, 1, 0, 0, 0, 0, 0]",0.0
21:06:05.874,0x200,512,ABS,8,00 00 01 00 00 00 00 00,"[0, 0, 1, 0, 0, 0, 0, 0]",0.0
21:06:05.904,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:05.925,0x600,1536,MOTOR,8,00 00 00 00 00 46 00 00,"[0, 0, 0, 0, 0, 70, 0, 0]",0.0
21:06:05.958,0x200,512,ABS,8,00 01 01 00 00 00 00 00,"[0, 1, 1, 0, 0, 0, 0, 0]",0.0
21:06:05.982,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.013,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.030,0x700,1792,HYBRID_CTRL,8,21 00 00 00 00 00 00 00,"[33, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.054,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.077,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.108,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.127,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.159,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.183,0x200,512,ABS,8,00 00 01 00 00 00 00 00,"[0, 0, 1, 0, 0, 0, 0, 0]",0.0
21:06:06.215,0x200,512,ABS,8,00 01 00 00 00 00 00 00,"[0, 1, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.227,0x710,1808,REGEN_BRAKE,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.254,0x200,512,ABS,8,00 00 01 00 00 00 00 00,"[0, 0, 1, 0, 0, 0, 0, 0]",0.0
21:06:06.282,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.312,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.334,0x200,512,ABS,8,00 01 00 00 00 00 00 00,"[0, 1, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.363,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.394,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.420,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.432,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.457,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.490,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.514,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
21:06:06.540,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
