Timestamp,CAN_ID_Hex,CAN_ID_Dec,ECU,DLC,Data_Hex,Data_Bytes,Bus_Load_%
19:55:05.824,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:05.883,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:05.946,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:05.983,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.053,0x100,256,ENGINE,8,FB 02 00 00 00 00 00 00,"[251, 2, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.113,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.173,0x200,512,ABS,8,00 01 00 01 00 00 00 00,"[0, 1, 0, 1, 0, 0, 0, 0]",0.0
19:55:06.223,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.283,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.364,0x600,1536,MOTOR,8,00 00 00 00 00 46 00 00,"[0, 0, 0, 0, 0, 70, 0, 0]",0.0
19:55:06.423,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.465,0x200,512,ABS,8,00 01 01 00 00 00 00 00,"[0, 1, 1, 0, 0, 0, 0, 0]",0.0
19:55:06.533,0x200,512,ABS,8,00 00 00 01 00 00 00 00,"[0, 0, 0, 1, 0, 0, 0, 0]",0.0
19:55:06.584,0x200,512,ABS,8,00 01 00 00 00 00 00 00,"[0, 1, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.644,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.684,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0
19:55:06.883,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:06.937,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:06.987,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.044,0x200,512,ABS,8,01 00 01 01 00 00 00 00,"[1, 0, 1, 1, 0, 0, 0, 0]",3.03
19:55:07.097,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.172,0x200,512,ABS,8,01 01 00 00 00 00 00 00,"[1, 1, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.210,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.267,0x101,257,ENGINE,8,19 00 00 00 00 00 00 00,"[25, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.327,0x200,512,ABS,8,00 00 00 01 00 00 00 00,"[0, 0, 0, 1, 0, 0, 0, 0]",3.03
19:55:07.368,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.429,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.480,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.545,0x200,512,ABS,8,00 00 01 00 00 00 00 00,"[0, 0, 1, 0, 0, 0, 0, 0]",3.03
19:55:07.579,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.645,0x201,513,ABS,8,00 00 00 00 00 00 00 00,"[0, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.704,0x101,257,ENGINE,8,1A 00 00 00 00 00 00 00,"[26, 0, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.758,0x100,256,ENGINE,8,FC 02 00 00 00 00 00 00,"[252, 2, 0, 0, 0, 0, 0, 0]",3.03
19:55:07.804,0x200,512,ABS,8,00 01 01 01 00 00 00 00,"[0, 1, 1, 1, 0, 0, 0, 0]",3.33
19:55:07.866,0x600,1536,MOTOR,8,00 00 00 00 00 46 00 00,"[0, 0, 0, 0, 0, 70, 0, 0]",3.33
19:55:07.935,0x200,512,ABS,8,00 01 00 00 00 00 00 00,"[0, 1, 0, 0, 0, 0, 0, 0]",3.33
19:55:07.974,0x200,512,ABS,8,00 01 01 00 00 00 00 00,"[0, 1, 1, 0, 0, 0, 0, 0]",3.33
19:55:08.024,0x200,512,ABS,8,01 00 01 01 00 00 00 00,"[1, 0, 1, 1, 0, 0, 0, 0]",3.33
